,Reactant_1,Reactant_2,Ligand,Reagent,Solvent,Success
1536,C1=CC2=C(C=CC(=C2)OS(=O)(=O)C(F)(F)F)N=C1,B1(OC(C(O1)(C)C)(C)C)C2=C(C=CC3=C2C=NN3C4CCCCO4)C,CC(C)(C)P(C(C)(C)C)C(C)(C)C,[OH-].[Na+],CC#N,1.0
1537,C1=CC2=C(C=CC(=C2)OS(=O)(=O)C(F)(F)F)N=C1,B1(OC(C(O1)(C)C)(C)C)C2=C(C=CC3=C2C=NN3C4CCCCO4)C,C1=CC=C(C=C1)P(C2=CC=CC=C2)C3=CC=CC=C3,[OH-].[Na+],CC#N,1.0
1538,C1=CC2=C(C=CC(=C2)OS(=O)(=O)C(F)(F)F)N=C1,B1(OC(C(O1)(C)C)(C)C)C2=C(C=CC3=C2C=NN3C4CCCCO4)C,CC(C)(C)P(C(C)(C)C)C1=CC=C(N(C)C)C=C1,[OH-].[Na+],CC#N,1.0
1539,C1=CC2=C(C=CC(=C2)OS(=O)(=O)C(F)(F)F)N=C1,B1(OC(C(O1)(C)C)(C)C)C2=C(C=CC3=C2C=NN3C4CCCCO4)C,C1CCC(CC1)P(C2CCCCC2)C3CCCCC3,[OH-].[Na+],CC#N,1.0
1540,C1=CC2=C(C=CC(=C2)OS(=O)(=O)C(F)(F)F)N=C1,B1(OC(C(O1)(C)C)(C)C)C2=C(C=CC3=C2C=NN3C4CCCCO4)C,CC1=CC=CC=C1P(C2=CC=CC=C2C)C3=CC=CC=C3C,[OH-].[Na+],CC#N,1.0
1541,C1=CC2=C(C=CC(=C2)OS(=O)(=O)C(F)(F)F)N=C1,B1(OC(C(O1)(C)C)(C)C)C2=C(C=CC3=C2C=NN3C4CCCCO4)C,CCCCP(C12CC3CC(C1)CC(C3)C2)C45CC6CC(C4)CC(C6)C5,[OH-].[Na+],CC#N,1.0
1542,C1=CC2=C(C=CC(=C2)OS(=O)(=O)C(F)(F)F)N=C1,B1(OC(C(O1)(C)C)(C)C)C2=C(C=CC3=C2C=NN3C4CCCCO4)C,COC1=C(C(=CC=C1)OC)C2=CC=CC=C2P(C3CCCCC3)C4CCCCC4,[OH-].[Na+],CC#N,1.0
1543,C1=CC2=C(C=CC(=C2)OS(=O)(=O)C(F)(F)F)N=C1,B1(OC(C(O1)(C)C)(C)C)C2=C(C=CC3=C2C=NN3C4CCCCO4)C,[Fe].CC(C)(C)P([C]1[CH][CH][CH][CH]1)C(C)(C)C.CC(C)(C)P([C]2[CH][CH][CH][CH]2)C(C)(C)C,[OH-].[Na+],CC#N,1.0
1544,C1=CC2=C(C=CC(=C2)OS(=O)(=O)C(F)(F)F)N=C1,B1(OC(C(O1)(C)C)(C)C)C2=C(C=CC3=C2C=NN3C4CCCCO4)C,CC(C)C1=CC(=C(C(=C1)C(C)C)C2=CC=CC=C2P(C3CCCCC3)C4CCCCC4)C(C)C,[OH-].[Na+],CC#N,1.0
1545,C1=CC2=C(C=CC(=C2)OS(=O)(=O)C(F)(F)F)N=C1,B1(OC(C(O1)(C)C)(C)C)C2=C(C=CC3=C2C=NN3C4CCCCO4)C,[Fe].[CH]1[CH][CH][C]([CH]1)P(c2ccccc2)c3ccccc3.[CH]4[CH][CH][C]([CH]4)P(c5ccccc5)c6ccccc6,[OH-].[Na+],CC#N,1.0
1546,C1=CC2=C(C=CC(=C2)OS(=O)(=O)C(F)(F)F)N=C1,B1(OC(C(O1)(C)C)(C)C)C2=C(C=CC3=C2C=NN3C4CCCCO4)C,CC1(C2=C(C(=CC=C2)P(C3=CC=CC=C3)C4=CC=CC=C4)OC5=C1C=CC=C5P(C6=CC=CC=C6)C7=CC=CC=C7)C,[OH-].[Na+],CC#N,0.0
1547,C1=CC2=C(C=CC(=C2)OS(=O)(=O)C(F)(F)F)N=C1,B1(OC(C(O1)(C)C)(C)C)C2=C(C=CC3=C2C=NN3C4CCCCO4)C,0,[OH-].[Na+],CC#N,0.0
1548,C1=CC2=C(C=CC(=C2)OS(=O)(=O)C(F)(F)F)N=C1,B1(OC(C(O1)(C)C)(C)C)C2=C(C=CC3=C2C=NN3C4CCCCO4)C,CC(C)(C)P(C(C)(C)C)C(C)(C)C,C(=O)(O)[O-].[Na+],CC#N,1.0
1549,C1=CC2=C(C=CC(=C2)OS(=O)(=O)C(F)(F)F)N=C1,B1(OC(C(O1)(C)C)(C)C)C2=C(C=CC3=C2C=NN3C4CCCCO4)C,C1=CC=C(C=C1)P(C2=CC=CC=C2)C3=CC=CC=C3,C(=O)(O)[O-].[Na+],CC#N,1.0
1550,C1=CC2=C(C=CC(=C2)OS(=O)(=O)C(F)(F)F)N=C1,B1(OC(C(O1)(C)C)(C)C)C2=C(C=CC3=C2C=NN3C4CCCCO4)C,CC(C)(C)P(C(C)(C)C)C1=CC=C(N(C)C)C=C1,C(=O)(O)[O-].[Na+],CC#N,1.0
1551,C1=CC2=C(C=CC(=C2)OS(=O)(=O)C(F)(F)F)N=C1,B1(OC(C(O1)(C)C)(C)C)C2=C(C=CC3=C2C=NN3C4CCCCO4)C,C1CCC(CC1)P(C2CCCCC2)C3CCCCC3,C(=O)(O)[O-].[Na+],CC#N,1.0
1552,C1=CC2=C(C=CC(=C2)OS(=O)(=O)C(F)(F)F)N=C1,B1(OC(C(O1)(C)C)(C)C)C2=C(C=CC3=C2C=NN3C4CCCCO4)C,CC1=CC=CC=C1P(C2=CC=CC=C2C)C3=CC=CC=C3C,C(=O)(O)[O-].[Na+],CC#N,1.0
1553,C1=CC2=C(C=CC(=C2)OS(=O)(=O)C(F)(F)F)N=C1,B1(OC(C(O1)(C)C)(C)C)C2=C(C=CC3=C2C=NN3C4CCCCO4)C,CCCCP(C12CC3CC(C1)CC(C3)C2)C45CC6CC(C4)CC(C6)C5,C(=O)(O)[O-].[Na+],CC#N,1.0
1554,C1=CC2=C(C=CC(=C2)OS(=O)(=O)C(F)(F)F)N=C1,B1(OC(C(O1)(C)C)(C)C)C2=C(C=CC3=C2C=NN3C4CCCCO4)C,COC1=C(C(=CC=C1)OC)C2=CC=CC=C2P(C3CCCCC3)C4CCCCC4,C(=O)(O)[O-].[Na+],CC#N,1.0
1555,C1=CC2=C(C=CC(=C2)OS(=O)(=O)C(F)(F)F)N=C1,B1(OC(C(O1)(C)C)(C)C)C2=C(C=CC3=C2C=NN3C4CCCCO4)C,[Fe].CC(C)(C)P([C]1[CH][CH][CH][CH]1)C(C)(C)C.CC(C)(C)P([C]2[CH][CH][CH][CH]2)C(C)(C)C,C(=O)(O)[O-].[Na+],CC#N,1.0
1556,C1=CC2=C(C=CC(=C2)OS(=O)(=O)C(F)(F)F)N=C1,B1(OC(C(O1)(C)C)(C)C)C2=C(C=CC3=C2C=NN3C4CCCCO4)C,CC(C)C1=CC(=C(C(=C1)C(C)C)C2=CC=CC=C2P(C3CCCCC3)C4CCCCC4)C(C)C,C(=O)(O)[O-].[Na+],CC#N,1.0
1557,C1=CC2=C(C=CC(=C2)OS(=O)(=O)C(F)(F)F)N=C1,B1(OC(C(O1)(C)C)(C)C)C2=C(C=CC3=C2C=NN3C4CCCCO4)C,[Fe].[CH]1[CH][CH][C]([CH]1)P(c2ccccc2)c3ccccc3.[CH]4[CH][CH][C]([CH]4)P(c5ccccc5)c6ccccc6,C(=O)(O)[O-].[Na+],CC#N,1.0
1558,C1=CC2=C(C=CC(=C2)OS(=O)(=O)C(F)(F)F)N=C1,B1(OC(C(O1)(C)C)(C)C)C2=C(C=CC3=C2C=NN3C4CCCCO4)C,CC1(C2=C(C(=CC=C2)P(C3=CC=CC=C3)C4=CC=CC=C4)OC5=C1C=CC=C5P(C6=CC=CC=C6)C7=CC=CC=C7)C,C(=O)(O)[O-].[Na+],CC#N,0.0
1559,C1=CC2=C(C=CC(=C2)OS(=O)(=O)C(F)(F)F)N=C1,B1(OC(C(O1)(C)C)(C)C)C2=C(C=CC3=C2C=NN3C4CCCCO4)C,0,C(=O)(O)[O-].[Na+],CC#N,0.0
1560,C1=CC2=C(C=CC(=C2)OS(=O)(=O)C(F)(F)F)N=C1,B1(OC(C(O1)(C)C)(C)C)C2=C(C=CC3=C2C=NN3C4CCCCO4)C,CC(C)(C)P(C(C)(C)C)C(C)(C)C,[F-].[Cs+],CC#N,1.0
1561,C1=CC2=C(C=CC(=C2)OS(=O)(=O)C(F)(F)F)N=C1,B1(OC(C(O1)(C)C)(C)C)C2=C(C=CC3=C2C=NN3C4CCCCO4)C,C1=CC=C(C=C1)P(C2=CC=CC=C2)C3=CC=CC=C3,[F-].[Cs+],CC#N,1.0
1562,C1=CC2=C(C=CC(=C2)OS(=O)(=O)C(F)(F)F)N=C1,B1(OC(C(O1)(C)C)(C)C)C2=C(C=CC3=C2C=NN3C4CCCCO4)C,CC(C)(C)P(C(C)(C)C)C1=CC=C(N(C)C)C=C1,[F-].[Cs+],CC#N,1.0
1563,C1=CC2=C(C=CC(=C2)OS(=O)(=O)C(F)(F)F)N=C1,B1(OC(C(O1)(C)C)(C)C)C2=C(C=CC3=C2C=NN3C4CCCCO4)C,C1CCC(CC1)P(C2CCCCC2)C3CCCCC3,[F-].[Cs+],CC#N,1.0
1564,C1=CC2=C(C=CC(=C2)OS(=O)(=O)C(F)(F)F)N=C1,B1(OC(C(O1)(C)C)(C)C)C2=C(C=CC3=C2C=NN3C4CCCCO4)C,CC1=CC=CC=C1P(C2=CC=CC=C2C)C3=CC=CC=C3C,[F-].[Cs+],CC#N,1.0
1565,C1=CC2=C(C=CC(=C2)OS(=O)(=O)C(F)(F)F)N=C1,B1(OC(C(O1)(C)C)(C)C)C2=C(C=CC3=C2C=NN3C4CCCCO4)C,CCCCP(C12CC3CC(C1)CC(C3)C2)C45CC6CC(C4)CC(C6)C5,[F-].[Cs+],CC#N,1.0
1566,C1=CC2=C(C=CC(=C2)OS(=O)(=O)C(F)(F)F)N=C1,B1(OC(C(O1)(C)C)(C)C)C2=C(C=CC3=C2C=NN3C4CCCCO4)C,COC1=C(C(=CC=C1)OC)C2=CC=CC=C2P(C3CCCCC3)C4CCCCC4,[F-].[Cs+],CC#N,1.0
1567,C1=CC2=C(C=CC(=C2)OS(=O)(=O)C(F)(F)F)N=C1,B1(OC(C(O1)(C)C)(C)C)C2=C(C=CC3=C2C=NN3C4CCCCO4)C,[Fe].CC(C)(C)P([C]1[CH][CH][CH][CH]1)C(C)(C)C.CC(C)(C)P([C]2[CH][CH][CH][CH]2)C(C)(C)C,[F-].[Cs+],CC#N,1.0
1568,C1=CC2=C(C=CC(=C2)OS(=O)(=O)C(F)(F)F)N=C1,B1(OC(C(O1)(C)C)(C)C)C2=C(C=CC3=C2C=NN3C4CCCCO4)C,CC(C)C1=CC(=C(C(=C1)C(C)C)C2=CC=CC=C2P(C3CCCCC3)C4CCCCC4)C(C)C,[F-].[Cs+],CC#N,1.0
1569,C1=CC2=C(C=CC(=C2)OS(=O)(=O)C(F)(F)F)N=C1,B1(OC(C(O1)(C)C)(C)C)C2=C(C=CC3=C2C=NN3C4CCCCO4)C,[Fe].[CH]1[CH][CH][C]([CH]1)P(c2ccccc2)c3ccccc3.[CH]4[CH][CH][C]([CH]4)P(c5ccccc5)c6ccccc6,[F-].[Cs+],CC#N,1.0
1570,C1=CC2=C(C=CC(=C2)OS(=O)(=O)C(F)(F)F)N=C1,B1(OC(C(O1)(C)C)(C)C)C2=C(C=CC3=C2C=NN3C4CCCCO4)C,CC1(C2=C(C(=CC=C2)P(C3=CC=CC=C3)C4=CC=CC=C4)OC5=C1C=CC=C5P(C6=CC=CC=C6)C7=CC=CC=C7)C,[F-].[Cs+],CC#N,0.0
1571,C1=CC2=C(C=CC(=C2)OS(=O)(=O)C(F)(F)F)N=C1,B1(OC(C(O1)(C)C)(C)C)C2=C(C=CC3=C2C=NN3C4CCCCO4)C,0,[F-].[Cs+],CC#N,0.0
1572,C1=CC2=C(C=CC(=C2)OS(=O)(=O)C(F)(F)F)N=C1,B1(OC(C(O1)(C)C)(C)C)C2=C(C=CC3=C2C=NN3C4CCCCO4)C,CC(C)(C)P(C(C)(C)C)C(C)(C)C,[O-]P(=O)([O-])[O-].[K+].[K+].[K+],CC#N,1.0
1573,C1=CC2=C(C=CC(=C2)OS(=O)(=O)C(F)(F)F)N=C1,B1(OC(C(O1)(C)C)(C)C)C2=C(C=CC3=C2C=NN3C4CCCCO4)C,C1=CC=C(C=C1)P(C2=CC=CC=C2)C3=CC=CC=C3,[O-]P(=O)([O-])[O-].[K+].[K+].[K+],CC#N,1.0
1574,C1=CC2=C(C=CC(=C2)OS(=O)(=O)C(F)(F)F)N=C1,B1(OC(C(O1)(C)C)(C)C)C2=C(C=CC3=C2C=NN3C4CCCCO4)C,CC(C)(C)P(C(C)(C)C)C1=CC=C(N(C)C)C=C1,[O-]P(=O)([O-])[O-].[K+].[K+].[K+],CC#N,1.0
1575,C1=CC2=C(C=CC(=C2)OS(=O)(=O)C(F)(F)F)N=C1,B1(OC(C(O1)(C)C)(C)C)C2=C(C=CC3=C2C=NN3C4CCCCO4)C,C1CCC(CC1)P(C2CCCCC2)C3CCCCC3,[O-]P(=O)([O-])[O-].[K+].[K+].[K+],CC#N,1.0
1576,C1=CC2=C(C=CC(=C2)OS(=O)(=O)C(F)(F)F)N=C1,B1(OC(C(O1)(C)C)(C)C)C2=C(C=CC3=C2C=NN3C4CCCCO4)C,CC1=CC=CC=C1P(C2=CC=CC=C2C)C3=CC=CC=C3C,[O-]P(=O)([O-])[O-].[K+].[K+].[K+],CC#N,1.0
1577,C1=CC2=C(C=CC(=C2)OS(=O)(=O)C(F)(F)F)N=C1,B1(OC(C(O1)(C)C)(C)C)C2=C(C=CC3=C2C=NN3C4CCCCO4)C,CCCCP(C12CC3CC(C1)CC(C3)C2)C45CC6CC(C4)CC(C6)C5,[O-]P(=O)([O-])[O-].[K+].[K+].[K+],CC#N,1.0
1578,C1=CC2=C(C=CC(=C2)OS(=O)(=O)C(F)(F)F)N=C1,B1(OC(C(O1)(C)C)(C)C)C2=C(C=CC3=C2C=NN3C4CCCCO4)C,COC1=C(C(=CC=C1)OC)C2=CC=CC=C2P(C3CCCCC3)C4CCCCC4,[O-]P(=O)([O-])[O-].[K+].[K+].[K+],CC#N,1.0
1579,C1=CC2=C(C=CC(=C2)OS(=O)(=O)C(F)(F)F)N=C1,B1(OC(C(O1)(C)C)(C)C)C2=C(C=CC3=C2C=NN3C4CCCCO4)C,[Fe].CC(C)(C)P([C]1[CH][CH][CH][CH]1)C(C)(C)C.CC(C)(C)P([C]2[CH][CH][CH][CH]2)C(C)(C)C,[O-]P(=O)([O-])[O-].[K+].[K+].[K+],CC#N,1.0
1580,C1=CC2=C(C=CC(=C2)OS(=O)(=O)C(F)(F)F)N=C1,B1(OC(C(O1)(C)C)(C)C)C2=C(C=CC3=C2C=NN3C4CCCCO4)C,CC(C)C1=CC(=C(C(=C1)C(C)C)C2=CC=CC=C2P(C3CCCCC3)C4CCCCC4)C(C)C,[O-]P(=O)([O-])[O-].[K+].[K+].[K+],CC#N,1.0
1581,C1=CC2=C(C=CC(=C2)OS(=O)(=O)C(F)(F)F)N=C1,B1(OC(C(O1)(C)C)(C)C)C2=C(C=CC3=C2C=NN3C4CCCCO4)C,[Fe].[CH]1[CH][CH][C]([CH]1)P(c2ccccc2)c3ccccc3.[CH]4[CH][CH][C]([CH]4)P(c5ccccc5)c6ccccc6,[O-]P(=O)([O-])[O-].[K+].[K+].[K+],CC#N,0.0
1582,C1=CC2=C(C=CC(=C2)OS(=O)(=O)C(F)(F)F)N=C1,B1(OC(C(O1)(C)C)(C)C)C2=C(C=CC3=C2C=NN3C4CCCCO4)C,CC1(C2=C(C(=CC=C2)P(C3=CC=CC=C3)C4=CC=CC=C4)OC5=C1C=CC=C5P(C6=CC=CC=C6)C7=CC=CC=C7)C,[O-]P(=O)([O-])[O-].[K+].[K+].[K+],CC#N,0.0
1583,C1=CC2=C(C=CC(=C2)OS(=O)(=O)C(F)(F)F)N=C1,B1(OC(C(O1)(C)C)(C)C)C2=C(C=CC3=C2C=NN3C4CCCCO4)C,0,[O-]P(=O)([O-])[O-].[K+].[K+].[K+],CC#N,1.0
1584,C1=CC2=C(C=CC(=C2)OS(=O)(=O)C(F)(F)F)N=C1,B1(OC(C(O1)(C)C)(C)C)C2=C(C=CC3=C2C=NN3C4CCCCO4)C,CC(C)(C)P(C(C)(C)C)C(C)(C)C,[OH-].[K+],CC#N,1.0
1585,C1=CC2=C(C=CC(=C2)OS(=O)(=O)C(F)(F)F)N=C1,B1(OC(C(O1)(C)C)(C)C)C2=C(C=CC3=C2C=NN3C4CCCCO4)C,C1=CC=C(C=C1)P(C2=CC=CC=C2)C3=CC=CC=C3,[OH-].[K+],CC#N,1.0
1586,C1=CC2=C(C=CC(=C2)OS(=O)(=O)C(F)(F)F)N=C1,B1(OC(C(O1)(C)C)(C)C)C2=C(C=CC3=C2C=NN3C4CCCCO4)C,CC(C)(C)P(C(C)(C)C)C1=CC=C(N(C)C)C=C1,[OH-].[K+],CC#N,1.0
1587,C1=CC2=C(C=CC(=C2)OS(=O)(=O)C(F)(F)F)N=C1,B1(OC(C(O1)(C)C)(C)C)C2=C(C=CC3=C2C=NN3C4CCCCO4)C,C1CCC(CC1)P(C2CCCCC2)C3CCCCC3,[OH-].[K+],CC#N,1.0
1588,C1=CC2=C(C=CC(=C2)OS(=O)(=O)C(F)(F)F)N=C1,B1(OC(C(O1)(C)C)(C)C)C2=C(C=CC3=C2C=NN3C4CCCCO4)C,CC1=CC=CC=C1P(C2=CC=CC=C2C)C3=CC=CC=C3C,[OH-].[K+],CC#N,1.0
1589,C1=CC2=C(C=CC(=C2)OS(=O)(=O)C(F)(F)F)N=C1,B1(OC(C(O1)(C)C)(C)C)C2=C(C=CC3=C2C=NN3C4CCCCO4)C,CCCCP(C12CC3CC(C1)CC(C3)C2)C45CC6CC(C4)CC(C6)C5,[OH-].[K+],CC#N,1.0
1590,C1=CC2=C(C=CC(=C2)OS(=O)(=O)C(F)(F)F)N=C1,B1(OC(C(O1)(C)C)(C)C)C2=C(C=CC3=C2C=NN3C4CCCCO4)C,COC1=C(C(=CC=C1)OC)C2=CC=CC=C2P(C3CCCCC3)C4CCCCC4,[OH-].[K+],CC#N,1.0
1591,C1=CC2=C(C=CC(=C2)OS(=O)(=O)C(F)(F)F)N=C1,B1(OC(C(O1)(C)C)(C)C)C2=C(C=CC3=C2C=NN3C4CCCCO4)C,[Fe].CC(C)(C)P([C]1[CH][CH][CH][CH]1)C(C)(C)C.CC(C)(C)P([C]2[CH][CH][CH][CH]2)C(C)(C)C,[OH-].[K+],CC#N,1.0
1592,C1=CC2=C(C=CC(=C2)OS(=O)(=O)C(F)(F)F)N=C1,B1(OC(C(O1)(C)C)(C)C)C2=C(C=CC3=C2C=NN3C4CCCCO4)C,CC(C)C1=CC(=C(C(=C1)C(C)C)C2=CC=CC=C2P(C3CCCCC3)C4CCCCC4)C(C)C,[OH-].[K+],CC#N,1.0
1593,C1=CC2=C(C=CC(=C2)OS(=O)(=O)C(F)(F)F)N=C1,B1(OC(C(O1)(C)C)(C)C)C2=C(C=CC3=C2C=NN3C4CCCCO4)C,[Fe].[CH]1[CH][CH][C]([CH]1)P(c2ccccc2)c3ccccc3.[CH]4[CH][CH][C]([CH]4)P(c5ccccc5)c6ccccc6,[OH-].[K+],CC#N,0.0
1594,C1=CC2=C(C=CC(=C2)OS(=O)(=O)C(F)(F)F)N=C1,B1(OC(C(O1)(C)C)(C)C)C2=C(C=CC3=C2C=NN3C4CCCCO4)C,CC1(C2=C(C(=CC=C2)P(C3=CC=CC=C3)C4=CC=CC=C4)OC5=C1C=CC=C5P(C6=CC=CC=C6)C7=CC=CC=C7)C,[OH-].[K+],CC#N,0.0
1595,C1=CC2=C(C=CC(=C2)OS(=O)(=O)C(F)(F)F)N=C1,B1(OC(C(O1)(C)C)(C)C)C2=C(C=CC3=C2C=NN3C4CCCCO4)C,0,[OH-].[K+],CC#N,0.0
1596,C1=CC2=C(C=CC(=C2)OS(=O)(=O)C(F)(F)F)N=C1,B1(OC(C(O1)(C)C)(C)C)C2=C(C=CC3=C2C=NN3C4CCCCO4)C,CC(C)(C)P(C(C)(C)C)C(C)(C)C,[Li+].CC(C)(C)[O-],CC#N,1.0
1597,C1=CC2=C(C=CC(=C2)OS(=O)(=O)C(F)(F)F)N=C1,B1(OC(C(O1)(C)C)(C)C)C2=C(C=CC3=C2C=NN3C4CCCCO4)C,C1=CC=C(C=C1)P(C2=CC=CC=C2)C3=CC=CC=C3,[Li+].CC(C)(C)[O-],CC#N,1.0
1598,C1=CC2=C(C=CC(=C2)OS(=O)(=O)C(F)(F)F)N=C1,B1(OC(C(O1)(C)C)(C)C)C2=C(C=CC3=C2C=NN3C4CCCCO4)C,CC(C)(C)P(C(C)(C)C)C1=CC=C(N(C)C)C=C1,[Li+].CC(C)(C)[O-],CC#N,1.0
1599,C1=CC2=C(C=CC(=C2)OS(=O)(=O)C(F)(F)F)N=C1,B1(OC(C(O1)(C)C)(C)C)C2=C(C=CC3=C2C=NN3C4CCCCO4)C,C1CCC(CC1)P(C2CCCCC2)C3CCCCC3,[Li+].CC(C)(C)[O-],CC#N,1.0
1600,C1=CC2=C(C=CC(=C2)OS(=O)(=O)C(F)(F)F)N=C1,B1(OC(C(O1)(C)C)(C)C)C2=C(C=CC3=C2C=NN3C4CCCCO4)C,CC1=CC=CC=C1P(C2=CC=CC=C2C)C3=CC=CC=C3C,[Li+].CC(C)(C)[O-],CC#N,1.0
1601,C1=CC2=C(C=CC(=C2)OS(=O)(=O)C(F)(F)F)N=C1,B1(OC(C(O1)(C)C)(C)C)C2=C(C=CC3=C2C=NN3C4CCCCO4)C,CCCCP(C12CC3CC(C1)CC(C3)C2)C45CC6CC(C4)CC(C6)C5,[Li+].CC(C)(C)[O-],CC#N,1.0
1602,C1=CC2=C(C=CC(=C2)OS(=O)(=O)C(F)(F)F)N=C1,B1(OC(C(O1)(C)C)(C)C)C2=C(C=CC3=C2C=NN3C4CCCCO4)C,COC1=C(C(=CC=C1)OC)C2=CC=CC=C2P(C3CCCCC3)C4CCCCC4,[Li+].CC(C)(C)[O-],CC#N,1.0
1603,C1=CC2=C(C=CC(=C2)OS(=O)(=O)C(F)(F)F)N=C1,B1(OC(C(O1)(C)C)(C)C)C2=C(C=CC3=C2C=NN3C4CCCCO4)C,[Fe].CC(C)(C)P([C]1[CH][CH][CH][CH]1)C(C)(C)C.CC(C)(C)P([C]2[CH][CH][CH][CH]2)C(C)(C)C,[Li+].CC(C)(C)[O-],CC#N,1.0
1604,C1=CC2=C(C=CC(=C2)OS(=O)(=O)C(F)(F)F)N=C1,B1(OC(C(O1)(C)C)(C)C)C2=C(C=CC3=C2C=NN3C4CCCCO4)C,CC(C)C1=CC(=C(C(=C1)C(C)C)C2=CC=CC=C2P(C3CCCCC3)C4CCCCC4)C(C)C,[Li+].CC(C)(C)[O-],CC#N,1.0
1605,C1=CC2=C(C=CC(=C2)OS(=O)(=O)C(F)(F)F)N=C1,B1(OC(C(O1)(C)C)(C)C)C2=C(C=CC3=C2C=NN3C4CCCCO4)C,[Fe].[CH]1[CH][CH][C]([CH]1)P(c2ccccc2)c3ccccc3.[CH]4[CH][CH][C]([CH]4)P(c5ccccc5)c6ccccc6,[Li+].CC(C)(C)[O-],CC#N,0.0
1606,C1=CC2=C(C=CC(=C2)OS(=O)(=O)C(F)(F)F)N=C1,B1(OC(C(O1)(C)C)(C)C)C2=C(C=CC3=C2C=NN3C4CCCCO4)C,CC1(C2=C(C(=CC=C2)P(C3=CC=CC=C3)C4=CC=CC=C4)OC5=C1C=CC=C5P(C6=CC=CC=C6)C7=CC=CC=C7)C,[Li+].CC(C)(C)[O-],CC#N,0.0
1607,C1=CC2=C(C=CC(=C2)OS(=O)(=O)C(F)(F)F)N=C1,B1(OC(C(O1)(C)C)(C)C)C2=C(C=CC3=C2C=NN3C4CCCCO4)C,0,[Li+].CC(C)(C)[O-],CC#N,0.0
1608,C1=CC2=C(C=CC(=C2)OS(=O)(=O)C(F)(F)F)N=C1,B1(OC(C(O1)(C)C)(C)C)C2=C(C=CC3=C2C=NN3C4CCCCO4)C,CC(C)(C)P(C(C)(C)C)C(C)(C)C,CCN(CC)CC,CC#N,1.0
1609,C1=CC2=C(C=CC(=C2)OS(=O)(=O)C(F)(F)F)N=C1,B1(OC(C(O1)(C)C)(C)C)C2=C(C=CC3=C2C=NN3C4CCCCO4)C,C1=CC=C(C=C1)P(C2=CC=CC=C2)C3=CC=CC=C3,CCN(CC)CC,CC#N,1.0
1610,C1=CC2=C(C=CC(=C2)OS(=O)(=O)C(F)(F)F)N=C1,B1(OC(C(O1)(C)C)(C)C)C2=C(C=CC3=C2C=NN3C4CCCCO4)C,CC(C)(C)P(C(C)(C)C)C1=CC=C(N(C)C)C=C1,CCN(CC)CC,CC#N,1.0
1611,C1=CC2=C(C=CC(=C2)OS(=O)(=O)C(F)(F)F)N=C1,B1(OC(C(O1)(C)C)(C)C)C2=C(C=CC3=C2C=NN3C4CCCCO4)C,C1CCC(CC1)P(C2CCCCC2)C3CCCCC3,CCN(CC)CC,CC#N,1.0
1612,C1=CC2=C(C=CC(=C2)OS(=O)(=O)C(F)(F)F)N=C1,B1(OC(C(O1)(C)C)(C)C)C2=C(C=CC3=C2C=NN3C4CCCCO4)C,CC1=CC=CC=C1P(C2=CC=CC=C2C)C3=CC=CC=C3C,CCN(CC)CC,CC#N,1.0
1613,C1=CC2=C(C=CC(=C2)OS(=O)(=O)C(F)(F)F)N=C1,B1(OC(C(O1)(C)C)(C)C)C2=C(C=CC3=C2C=NN3C4CCCCO4)C,CCCCP(C12CC3CC(C1)CC(C3)C2)C45CC6CC(C4)CC(C6)C5,CCN(CC)CC,CC#N,1.0
1614,C1=CC2=C(C=CC(=C2)OS(=O)(=O)C(F)(F)F)N=C1,B1(OC(C(O1)(C)C)(C)C)C2=C(C=CC3=C2C=NN3C4CCCCO4)C,COC1=C(C(=CC=C1)OC)C2=CC=CC=C2P(C3CCCCC3)C4CCCCC4,CCN(CC)CC,CC#N,1.0
1615,C1=CC2=C(C=CC(=C2)OS(=O)(=O)C(F)(F)F)N=C1,B1(OC(C(O1)(C)C)(C)C)C2=C(C=CC3=C2C=NN3C4CCCCO4)C,[Fe].CC(C)(C)P([C]1[CH][CH][CH][CH]1)C(C)(C)C.CC(C)(C)P([C]2[CH][CH][CH][CH]2)C(C)(C)C,CCN(CC)CC,CC#N,1.0
1616,C1=CC2=C(C=CC(=C2)OS(=O)(=O)C(F)(F)F)N=C1,B1(OC(C(O1)(C)C)(C)C)C2=C(C=CC3=C2C=NN3C4CCCCO4)C,CC(C)C1=CC(=C(C(=C1)C(C)C)C2=CC=CC=C2P(C3CCCCC3)C4CCCCC4)C(C)C,CCN(CC)CC,CC#N,1.0
1617,C1=CC2=C(C=CC(=C2)OS(=O)(=O)C(F)(F)F)N=C1,B1(OC(C(O1)(C)C)(C)C)C2=C(C=CC3=C2C=NN3C4CCCCO4)C,[Fe].[CH]1[CH][CH][C]([CH]1)P(c2ccccc2)c3ccccc3.[CH]4[CH][CH][C]([CH]4)P(c5ccccc5)c6ccccc6,CCN(CC)CC,CC#N,0.0
1618,C1=CC2=C(C=CC(=C2)OS(=O)(=O)C(F)(F)F)N=C1,B1(OC(C(O1)(C)C)(C)C)C2=C(C=CC3=C2C=NN3C4CCCCO4)C,CC1(C2=C(C(=CC=C2)P(C3=CC=CC=C3)C4=CC=CC=C4)OC5=C1C=CC=C5P(C6=CC=CC=C6)C7=CC=CC=C7)C,CCN(CC)CC,CC#N,0.0
